StandardisedTraitName,StandardisedTraitValue,StandardisedTraitUnit,AmbientTemp,AmbientTempUnit,Latitude,Longitude,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConTrophic,ConThermy,ConTemp,ConTempUnit,Citation,DOI
Specific Growth Rate,3.23E-05,s^-1,85.1662,Celsius,-25.31,70.04,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,NA,ectotherm,85.1662,Celsius,"2008, K. Takai and K. Nakamura and T. Toki and U. Tsunogai and M. Miyazaki and J. Miyazaki and H. Hirayama and S. Nakagawa and T. Nunoura and K. Horikoshi, 'Cell proliferation at 122? C and isotopically heavy CH4 production by a hyperthermophilic methanogen under high-pressure cultivation'. Proceedings of the National Academy of Sciences, 105(31),pp10949-10954",10.1073/pnas.0712334105
Specific Growth Rate,7.50E-05,s^-1,90.1895,Celsius,-25.31,70.04,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,NA,ectotherm,90.1895,Celsius,"2008, K. Takai and K. Nakamura and T. Toki and U. Tsunogai and M. Miyazaki and J. Miyazaki and H. Hirayama and S. Nakagawa and T. Nunoura and K. Horikoshi, 'Cell proliferation at 122? C and isotopically heavy CH4 production by a hyperthermophilic methanogen under high-pressure cultivation'. Proceedings of the National Academy of Sciences, 105(31),pp10949-10954",10.1073/pnas.0712334105
Specific Growth Rate,0.00011591,s^-1,95.0663,Celsius,-25.31,70.04,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,NA,ectotherm,95.0663,Celsius,"2008, K. Takai and K. Nakamura and T. Toki and U. Tsunogai and M. Miyazaki and J. Miyazaki and H. Hirayama and S. Nakagawa and T. Nunoura and K. Horikoshi, 'Cell proliferation at 122? C and isotopically heavy CH4 production by a hyperthermophilic methanogen under high-pressure cultivation'. Proceedings of the National Academy of Sciences, 105(31),pp10949-10954",10.1073/pnas.0712334105
Specific Growth Rate,0.00015538,s^-1,100.235,Celsius,-25.31,70.04,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,NA,ectotherm,100.235,Celsius,"2008, K. Takai and K. Nakamura and T. Toki and U. Tsunogai and M. Miyazaki and J. Miyazaki and H. Hirayama and S. Nakagawa and T. Nunoura and K. Horikoshi, 'Cell proliferation at 122? C and isotopically heavy CH4 production by a hyperthermophilic methanogen under high-pressure cultivation'. Proceedings of the National Academy of Sciences, 105(31),pp10949-10954",10.1073/pnas.0712334105
Specific Growth Rate,0.00012042,s^-1,105.138,Celsius,-25.31,70.04,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,NA,ectotherm,105.138,Celsius,"2008, K. Takai and K. Nakamura and T. Toki and U. Tsunogai and M. Miyazaki and J. Miyazaki and H. Hirayama and S. Nakagawa and T. Nunoura and K. Horikoshi, 'Cell proliferation at 122? C and isotopically heavy CH4 production by a hyperthermophilic methanogen under high-pressure cultivation'. Proceedings of the National Academy of Sciences, 105(31),pp10949-10954",10.1073/pnas.0712334105
Specific Growth Rate,7.79E-05,s^-1,110.234,Celsius,-25.31,70.04,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,NA,ectotherm,110.234,Celsius,"2008, K. Takai and K. Nakamura and T. Toki and U. Tsunogai and M. Miyazaki and J. Miyazaki and H. Hirayama and S. Nakagawa and T. Nunoura and K. Horikoshi, 'Cell proliferation at 122? C and isotopically heavy CH4 production by a hyperthermophilic methanogen under high-pressure cultivation'. Proceedings of the National Academy of Sciences, 105(31),pp10949-10954",10.1073/pnas.0712334105
Specific Growth Rate,4.80E-05,s^-1,112.122,Celsius,-25.31,70.04,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,NA,ectotherm,112.122,Celsius,"2008, K. Takai and K. Nakamura and T. Toki and U. Tsunogai and M. Miyazaki and J. Miyazaki and H. Hirayama and S. Nakagawa and T. Nunoura and K. Horikoshi, 'Cell proliferation at 122? C and isotopically heavy CH4 production by a hyperthermophilic methanogen under high-pressure cultivation'. Proceedings of the National Academy of Sciences, 105(31),pp10949-10954",10.1073/pnas.0712334105
Specific Growth Rate,3.79E-05,s^-1,113.044,Celsius,-25.31,70.04,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,NA,ectotherm,113.044,Celsius,"2008, K. Takai and K. Nakamura and T. Toki and U. Tsunogai and M. Miyazaki and J. Miyazaki and H. Hirayama and S. Nakagawa and T. Nunoura and K. Horikoshi, 'Cell proliferation at 122? C and isotopically heavy CH4 production by a hyperthermophilic methanogen under high-pressure cultivation'. Proceedings of the National Academy of Sciences, 105(31),pp10949-10954",10.1073/pnas.0712334105
Specific Growth Rate,3.36E-05,s^-1,114.161,Celsius,-25.31,70.04,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,NA,ectotherm,114.161,Celsius,"2008, K. Takai and K. Nakamura and T. Toki and U. Tsunogai and M. Miyazaki and J. Miyazaki and H. Hirayama and S. Nakagawa and T. Nunoura and K. Horikoshi, 'Cell proliferation at 122? C and isotopically heavy CH4 production by a hyperthermophilic methanogen under high-pressure cultivation'. Proceedings of the National Academy of Sciences, 105(31),pp10949-10954",10.1073/pnas.0712334105
Specific Growth Rate,2.17E-05,s^-1,115.179,Celsius,-25.31,70.04,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,NA,ectotherm,115.179,Celsius,"2008, K. Takai and K. Nakamura and T. Toki and U. Tsunogai and M. Miyazaki and J. Miyazaki and H. Hirayama and S. Nakagawa and T. Nunoura and K. Horikoshi, 'Cell proliferation at 122? C and isotopically heavy CH4 production by a hyperthermophilic methanogen under high-pressure cultivation'. Proceedings of the National Academy of Sciences, 105(31),pp10949-10954",10.1073/pnas.0712334105
Specific Growth Rate,1.27E-05,s^-1,116.198,Celsius,-25.31,70.04,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,NA,ectotherm,116.198,Celsius,"2008, K. Takai and K. Nakamura and T. Toki and U. Tsunogai and M. Miyazaki and J. Miyazaki and H. Hirayama and S. Nakagawa and T. Nunoura and K. Horikoshi, 'Cell proliferation at 122? C and isotopically heavy CH4 production by a hyperthermophilic methanogen under high-pressure cultivation'. Proceedings of the National Academy of Sciences, 105(31),pp10949-10954",10.1073/pnas.0712334105
Specific Growth Rate,1.10E-07,s^-1,118.092,Celsius,-25.31,70.04,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,kandleri,NA,ectotherm,118.092,Celsius,"2008, K. Takai and K. Nakamura and T. Toki and U. Tsunogai and M. Miyazaki and J. Miyazaki and H. Hirayama and S. Nakagawa and T. Nunoura and K. Horikoshi, 'Cell proliferation at 122? C and isotopically heavy CH4 production by a hyperthermophilic methanogen under high-pressure cultivation'. Proceedings of the National Academy of Sciences, 105(31),pp10949-10954",10.1073/pnas.0712334105
Specific Growth Rate,5.99E-06,s^-1,5.89888,Celsius,NA,NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,NA,ectotherm,5.89888,Celsius,"2013, ??ubom??r Val??k and Al??beta Medve?出v?! and Michal ??i??niar and Denisa Lipt?!kov?!, 'Evaluation of temperature effect on growth rate of Lactobacillus rhamnosus GG in milk using secondary models'. Chemical Papers, 67(7)",10.2478/s11696-013-0365-1
Specific Growth Rate,8.78E-06,s^-1,7.93539,Celsius,NA,NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,NA,ectotherm,7.93539,Celsius,"2013, ??ubom??r Val??k and Al??beta Medve?出v?! and Michal ??i??niar and Denisa Lipt?!kov?!, 'Evaluation of temperature effect on growth rate of Lactobacillus rhamnosus GG in milk using secondary models'. Chemical Papers, 67(7)",10.2478/s11696-013-0365-1
Specific Growth Rate,1.92E-05,s^-1,11.9382,Celsius,NA,NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,NA,ectotherm,11.9382,Celsius,"2013, ??ubom??r Val??k and Al??beta Medve?出v?! and Michal ??i??niar and Denisa Lipt?!kov?!, 'Evaluation of temperature effect on growth rate of Lactobacillus rhamnosus GG in milk using secondary models'. Chemical Papers, 67(7)",10.2478/s11696-013-0365-1
Specific Growth Rate,1.68E-05,s^-1,11.9382,Celsius,NA,NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,NA,ectotherm,11.9382,Celsius,"2013, ??ubom??r Val??k and Al??beta Medve?出v?! and Michal ??i??niar and Denisa Lipt?!kov?!, 'Evaluation of temperature effect on growth rate of Lactobacillus rhamnosus GG in milk using secondary models'. Chemical Papers, 67(7)",10.2478/s11696-013-0365-1
Specific Growth Rate,2.83E-05,s^-1,14.9579,Celsius,NA,NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,NA,ectotherm,14.9579,Celsius,"2013, ??ubom??r Val??k and Al??beta Medve?出v?! and Michal ??i??niar and Denisa Lipt?!kov?!, 'Evaluation of temperature effect on growth rate of Lactobacillus rhamnosus GG in milk using secondary models'. Chemical Papers, 67(7)",10.2478/s11696-013-0365-1
Specific Growth Rate,4.55E-05,s^-1,17.9775,Celsius,NA,NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,NA,ectotherm,17.9775,Celsius,"2013, ??ubom??r Val??k and Al??beta Medve?出v?! and Michal ??i??niar and Denisa Lipt?!kov?!, 'Evaluation of temperature effect on growth rate of Lactobacillus rhamnosus GG in milk using secondary models'. Chemical Papers, 67(7)",10.2478/s11696-013-0365-1
Specific Growth Rate,6.78E-05,s^-1,20.9972,Celsius,NA,NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,NA,ectotherm,20.9972,Celsius,"2013, ??ubom??r Val??k and Al??beta Medve?出v?! and Michal ??i??niar and Denisa Lipt?!kov?!, 'Evaluation of temperature effect on growth rate of Lactobacillus rhamnosus GG in milk using secondary models'. Chemical Papers, 67(7)",10.2478/s11696-013-0365-1
Specific Growth Rate,7.06E-05,s^-1,20.9972,Celsius,NA,NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,NA,ectotherm,20.9972,Celsius,"2013, ??ubom??r Val??k and Al??beta Medve?出v?! and Michal ??i??niar and Denisa Lipt?!kov?!, 'Evaluation of temperature effect on growth rate of Lactobacillus rhamnosus GG in milk using secondary models'. Chemical Papers, 67(7)",10.2478/s11696-013-0365-1
Specific Growth Rate,0.00013649,s^-1,30.0562,Celsius,NA,NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,NA,ectotherm,30.0562,Celsius,"2013, ??ubom??r Val??k and Al??beta Medve?出v?! and Michal ??i??niar and Denisa Lipt?!kov?!, 'Evaluation of temperature effect on growth rate of Lactobacillus rhamnosus GG in milk using secondary models'. Chemical Papers, 67(7)",10.2478/s11696-013-0365-1
Specific Growth Rate,0.00013929,s^-1,30.0562,Celsius,NA,NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,NA,ectotherm,30.0562,Celsius,"2013, ??ubom??r Val??k and Al??beta Medve?出v?! and Michal ??i??niar and Denisa Lipt?!kov?!, 'Evaluation of temperature effect on growth rate of Lactobacillus rhamnosus GG in milk using secondary models'. Chemical Papers, 67(7)",10.2478/s11696-013-0365-1
Specific Growth Rate,0.00017202,s^-1,34.9719,Celsius,NA,NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,NA,ectotherm,34.9719,Celsius,"2013, ??ubom??r Val??k and Al??beta Medve?出v?! and Michal ??i??niar and Denisa Lipt?!kov?!, 'Evaluation of temperature effect on growth rate of Lactobacillus rhamnosus GG in milk using secondary models'. Chemical Papers, 67(7)",10.2478/s11696-013-0365-1
Specific Growth Rate,0.00018279,s^-1,34.9719,Celsius,NA,NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,NA,ectotherm,34.9719,Celsius,"2013, ??ubom??r Val??k and Al??beta Medve?出v?! and Michal ??i??niar and Denisa Lipt?!kov?!, 'Evaluation of temperature effect on growth rate of Lactobacillus rhamnosus GG in milk using secondary models'. Chemical Papers, 67(7)",10.2478/s11696-013-0365-1
Specific Growth Rate,0.00019237,s^-1,34.9719,Celsius,NA,NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,NA,ectotherm,34.9719,Celsius,"2013, ??ubom??r Val??k and Al??beta Medve?出v?! and Michal ??i??niar and Denisa Lipt?!kov?!, 'Evaluation of temperature effect on growth rate of Lactobacillus rhamnosus GG in milk using secondary models'. Chemical Papers, 67(7)",10.2478/s11696-013-0365-1
Specific Growth Rate,0.00023906,s^-1,40.8708,Celsius,NA,NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,NA,ectotherm,40.8708,Celsius,"2013, ??ubom??r Val??k and Al??beta Medve?出v?! and Michal ??i??niar and Denisa Lipt?!kov?!, 'Evaluation of temperature effect on growth rate of Lactobacillus rhamnosus GG in milk using secondary models'. Chemical Papers, 67(7)",10.2478/s11696-013-0365-1
Specific Growth Rate,0.00024106,s^-1,45.0843,Celsius,NA,NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,NA,ectotherm,45.0843,Celsius,"2013, ??ubom??r Val??k and Al??beta Medve?出v?! and Michal ??i??niar and Denisa Lipt?!kov?!, 'Evaluation of temperature effect on growth rate of Lactobacillus rhamnosus GG in milk using secondary models'. Chemical Papers, 67(7)",10.2478/s11696-013-0365-1
Specific Growth Rate,0.00024465,s^-1,45.0843,Celsius,NA,NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,NA,ectotherm,45.0843,Celsius,"2013, ??ubom??r Val??k and Al??beta Medve?出v?! and Michal ??i??niar and Denisa Lipt?!kov?!, 'Evaluation of temperature effect on growth rate of Lactobacillus rhamnosus GG in milk using secondary models'. Chemical Papers, 67(7)",10.2478/s11696-013-0365-1
Specific Growth Rate,0.00015126,s^-1,49.9298,Celsius,NA,NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,NA,ectotherm,49.9298,Celsius,"2013, ??ubom??r Val??k and Al??beta Medve?出v?! and Michal ??i??niar and Denisa Lipt?!kov?!, 'Evaluation of temperature effect on growth rate of Lactobacillus rhamnosus GG in milk using secondary models'. Chemical Papers, 67(7)",10.2478/s11696-013-0365-1
Specific Growth Rate,0.00015525,s^-1,49.9298,Celsius,NA,NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,NA,ectotherm,49.9298,Celsius,"2013, ??ubom??r Val??k and Al??beta Medve?出v?! and Michal ??i??niar and Denisa Lipt?!kov?!, 'Evaluation of temperature effect on growth rate of Lactobacillus rhamnosus GG in milk using secondary models'. Chemical Papers, 67(7)",10.2478/s11696-013-0365-1
Specific Growth Rate,0.00016004,s^-1,49.9298,Celsius,NA,NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,rhamnosus,NA,ectotherm,49.9298,Celsius,"2013, ??ubom??r Val??k and Al??beta Medve?出v?! and Michal ??i??niar and Denisa Lipt?!kov?!, 'Evaluation of temperature effect on growth rate of Lactobacillus rhamnosus GG in milk using secondary models'. Chemical Papers, 67(7)",10.2478/s11696-013-0365-1
Specific Growth Rate,4.65E-06,s^-1,6.99078,Celsius,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,NA,ectotherm,6.99078,Celsius,"2012, E. Van Derlinden and J.F. Van Impe, 'Modeling growth rates as a function of temperature: Model performance evaluation with focus on the suboptimal temperature range'. International Journal of Food Microbiology, 158(1),pp73-78",10.1016/j.ijfoodmicro.2012.05.015
Specific Growth Rate,4.43E-06,s^-1,7.95921,Celsius,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,NA,ectotherm,7.95921,Celsius,"2012, E. Van Derlinden and J.F. Van Impe, 'Modeling growth rates as a function of temperature: Model performance evaluation with focus on the suboptimal temperature range'. International Journal of Food Microbiology, 158(1),pp73-78",10.1016/j.ijfoodmicro.2012.05.015
Specific Growth Rate,8.48E-06,s^-1,8.52775,Celsius,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,NA,ectotherm,8.52775,Celsius,"2012, E. Van Derlinden and J.F. Van Impe, 'Modeling growth rates as a function of temperature: Model performance evaluation with focus on the suboptimal temperature range'. International Journal of Food Microbiology, 158(1),pp73-78",10.1016/j.ijfoodmicro.2012.05.015
Specific Growth Rate,6.44E-06,s^-1,9.9523,Celsius,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,NA,ectotherm,9.9523,Celsius,"2012, E. Van Derlinden and J.F. Van Impe, 'Modeling growth rates as a function of temperature: Model performance evaluation with focus on the suboptimal temperature range'. International Journal of Food Microbiology, 158(1),pp73-78",10.1016/j.ijfoodmicro.2012.05.015
Specific Growth Rate,1.15E-05,s^-1,9.95115,Celsius,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,NA,ectotherm,9.95115,Celsius,"2012, E. Van Derlinden and J.F. Van Impe, 'Modeling growth rates as a function of temperature: Model performance evaluation with focus on the suboptimal temperature range'. International Journal of Food Microbiology, 158(1),pp73-78",10.1016/j.ijfoodmicro.2012.05.015
Specific Growth Rate,1.31E-05,s^-1,9.95086,Celsius,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,NA,ectotherm,9.95086,Celsius,"2012, E. Van Derlinden and J.F. Van Impe, 'Modeling growth rates as a function of temperature: Model performance evaluation with focus on the suboptimal temperature range'. International Journal of Food Microbiology, 158(1),pp73-78",10.1016/j.ijfoodmicro.2012.05.015
Specific Growth Rate,2.52E-05,s^-1,11.9996,Celsius,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,NA,ectotherm,11.9996,Celsius,"2012, E. Van Derlinden and J.F. Van Impe, 'Modeling growth rates as a function of temperature: Model performance evaluation with focus on the suboptimal temperature range'. International Journal of Food Microbiology, 158(1),pp73-78",10.1016/j.ijfoodmicro.2012.05.015
Specific Growth Rate,2.31E-05,s^-1,12.3986,Celsius,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,NA,ectotherm,12.3986,Celsius,"2012, E. Van Derlinden and J.F. Van Impe, 'Modeling growth rates as a function of temperature: Model performance evaluation with focus on the suboptimal temperature range'. International Journal of Food Microbiology, 158(1),pp73-78",10.1016/j.ijfoodmicro.2012.05.015
Specific Growth Rate,2.91E-05,s^-1,12.4548,Celsius,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,NA,ectotherm,12.4548,Celsius,"2012, E. Van Derlinden and J.F. Van Impe, 'Modeling growth rates as a function of temperature: Model performance evaluation with focus on the suboptimal temperature range'. International Journal of Food Microbiology, 158(1),pp73-78",10.1016/j.ijfoodmicro.2012.05.015
