isolate.code,genus,species,name,group,environment,temperature,r,bv
169,Peridinium,,Peridinium ,Dinoflagellates,marine,20,0.62486834,3.303240824
169,Peridinium,,Peridinium ,Dinoflagellates,marine,25,0.215917506,3.303240824
169,Peridinium,,Peridinium ,Dinoflagellates,marine,25,0.303063174,3.303240824
170,Prorocentrum,gracile,Prorocentrum gracile,Dinoflagellates,marine,8,0.089840704,4.293570038
170,Prorocentrum,gracile,Prorocentrum gracile,Dinoflagellates,marine,10,0.107957142,4.293570038
170,Prorocentrum,gracile,Prorocentrum gracile,Dinoflagellates,marine,18,0.56815069,4.293570038
170,Prorocentrum,gracile,Prorocentrum gracile,Dinoflagellates,marine,18,0.5982869,4.293570038
170,Prorocentrum,gracile,Prorocentrum gracile,Dinoflagellates,marine,18,0.63180355,4.293570038
170,Prorocentrum,gracile,Prorocentrum gracile,Dinoflagellates,marine,18,0.642905964,4.293570038
170,Prorocentrum,gracile,Prorocentrum gracile,Dinoflagellates,marine,20,0.360467742,4.293570038
170,Prorocentrum,gracile,Prorocentrum gracile,Dinoflagellates,marine,20,0.430482871,4.293570038
171,Prorocentrum,micans,Prorocentrum micans,Dinoflagellates,marine,8,0.09803374,4.029374544
171,Prorocentrum,micans,Prorocentrum micans,Dinoflagellates,marine,10,0.080657903,4.029374544
171,Prorocentrum,micans,Prorocentrum micans,Dinoflagellates,marine,10,0.099845335,4.029374544
171,Prorocentrum,micans,Prorocentrum micans,Dinoflagellates,marine,10,0.126632651,4.029374544
171,Prorocentrum,micans,Prorocentrum micans,Dinoflagellates,marine,12.5,0.220740667,4.029374544
171,Prorocentrum,micans,Prorocentrum micans,Dinoflagellates,marine,12.5,0.255417112,4.029374544
171,Prorocentrum,micans,Prorocentrum micans,Dinoflagellates,marine,15,0.261594738,4.029374544
171,Prorocentrum,micans,Prorocentrum micans,Dinoflagellates,marine,15,0.300104592,4.029374544
171,Prorocentrum,micans,Prorocentrum micans,Dinoflagellates,marine,15,0.359770149,4.029374544
171,Prorocentrum,micans,Prorocentrum micans,Dinoflagellates,marine,18,0.381172416,4.029374544
171,Prorocentrum,micans,Prorocentrum micans,Dinoflagellates,marine,18,0.401457087,4.029374544
171,Prorocentrum,micans,Prorocentrum micans,Dinoflagellates,marine,18,0.463104888,4.029374544
171,Prorocentrum,micans,Prorocentrum micans,Dinoflagellates,marine,20,0.352064331,4.029374544
171,Prorocentrum,micans,Prorocentrum micans,Dinoflagellates,marine,20,0.381172416,4.029374544
171,Prorocentrum,micans,Prorocentrum micans,Dinoflagellates,marine,20,0.468126869,4.029374544
171,Prorocentrum,micans,Prorocentrum micans,Dinoflagellates,marine,25,0.518198378,4.029374544
171,Prorocentrum,micans,Prorocentrum micans,Dinoflagellates,marine,25,0.542324291,4.029374544
171,Prorocentrum,micans,Prorocentrum micans,Dinoflagellates,marine,25,0.554459661,4.029374544
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,Dinoflagellates,marine,11.3,0.074166748,3.30311
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,Dinoflagellates,marine,13,0.166355323,3.30311
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,Dinoflagellates,marine,15,0.189922327,3.30311
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,Dinoflagellates,marine,16,0.26062334,3.30311
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,Dinoflagellates,marine,18,0.254385015,3.30311
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,Dinoflagellates,marine,19,0.289042374,3.30311
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,Dinoflagellates,marine,20,0.364595417,3.30311
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,Dinoflagellates,marine,22,0.381230949,3.30311
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,Dinoflagellates,marine,23,0.433910135,3.30311
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,Dinoflagellates,marine,25,0.462329169,3.30311
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,Dinoflagellates,marine,26,0.462329169,3.30311
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,Dinoflagellates,marine,27,0.450545667,3.30311
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,Dinoflagellates,marine,28.5,0.478271555,3.30311
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,Dinoflagellates,marine,30,0.445693637,3.30311
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,Dinoflagellates,marine,31,0.34657359,3.30311
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,Dinoflagellates,marine,33,0.462329169,3.30311
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,Dinoflagellates,marine,34,0.289042374,3.30311
174,Chaetoceros,,Chaetoceros ,Diatoms,marine,4,0.42,2.187126
174,Chaetoceros,,Chaetoceros ,Diatoms,marine,10,0.54,2.187126
174,Chaetoceros,,Chaetoceros ,Diatoms,marine,20,1.22,2.187126
175,Gyrodinium,uncatenum,Gyrodinium uncatenum,Dinoflagellates,marine,15,0.08,3.30311
175,Gyrodinium,uncatenum,Gyrodinium uncatenum,Dinoflagellates,marine,20,0.58,3.30311
176,Prorocentrum,minimum,Prorocentrum minimum,Dinoflagellates,marine,4,0.25,3.927094148
176,Prorocentrum,minimum,Prorocentrum minimum,Dinoflagellates,marine,10,0.45,3.927094148
176,Prorocentrum,minimum,Prorocentrum minimum,Dinoflagellates,marine,20,0.95,3.927094148
177,Conticribra,weissflogii,Conticribra weissflogii,Diatoms,marine,10,0.43,3.231703179
177,Conticribra,weissflogii,Conticribra weissflogii,Diatoms,marine,20,1.06,3.231703179
179,Pycnococcus,provasolii,Pycnococcus provasolii,Greens,marine,10,0.0826,1.037426498
179,Pycnococcus,provasolii,Pycnococcus provasolii,Greens,marine,10,0.1512,1.037426498
179,Pycnococcus,provasolii,Pycnococcus provasolii,Greens,marine,10,0.1694,1.037426498
179,Pycnococcus,provasolii,Pycnococcus provasolii,Greens,marine,15,0.1652,1.037426498
179,Pycnococcus,provasolii,Pycnococcus provasolii,Greens,marine,15,0.1806,1.037426498
179,Pycnococcus,provasolii,Pycnococcus provasolii,Greens,marine,15,0.3122,1.037426498
179,Pycnococcus,provasolii,Pycnococcus provasolii,Greens,marine,20,0.1036,1.037426498
179,Pycnococcus,provasolii,Pycnococcus provasolii,Greens,marine,20,0.2562,1.037426498
179,Pycnococcus,provasolii,Pycnococcus provasolii,Greens,marine,20,0.301,1.037426498
180,Chaetoceros,didymus,Chaetoceros didymus,Diatoms,marine,11,0.519860385,3.49130529
180,Chaetoceros,didymus,Chaetoceros didymus,Diatoms,marine,14,0.554517744,3.49130529
180,Chaetoceros,didymus,Chaetoceros didymus,Diatoms,marine,17,1.247664925,3.49130529
180,Chaetoceros,didymus,Chaetoceros didymus,Diatoms,marine,20,1.039720771,3.49130529
180,Chaetoceros,didymus,Chaetoceros didymus,Diatoms,marine,24,0.831776617,3.49130529
180,Chaetoceros,didymus,Chaetoceros didymus,Diatoms,marine,27,1.247664925,3.49130529
181,Chaetoceros,lorenzianus,Chaetoceros lorenzianus,Diatoms,marine,11,0.693147181,3.921053632
181,Chaetoceros,lorenzianus,Chaetoceros lorenzianus,Diatoms,marine,14,0.415888308,3.921053632
181,Chaetoceros,lorenzianus,Chaetoceros lorenzianus,Diatoms,marine,17,0.831776617,3.921053632
181,Chaetoceros,lorenzianus,Chaetoceros lorenzianus,Diatoms,marine,24,0.901091335,3.921053632
181,Chaetoceros,lorenzianus,Chaetoceros lorenzianus,Diatoms,marine,27,1.732867951,3.921053632
181,Chaetoceros,lorenzianus,Chaetoceros lorenzianus,Diatoms,marine,30,1.594238515,3.921053632
181,Chaetoceros,lorenzianus,Chaetoceros lorenzianus,Diatoms,marine,33,1.386294361,3.921053632
182,Aulacoseira,granulata,Aulacoseira granulata,Diatoms,freshwater,15,0.418,3.223750088
182,Aulacoseira,granulata,Aulacoseira granulata,Diatoms,freshwater,20,0.715,3.223750088
182,Aulacoseira,granulata,Aulacoseira granulata,Diatoms,freshwater,25,0.779,3.223750088
182,Aulacoseira,granulata,Aulacoseira granulata,Diatoms,freshwater,30,0.87,3.223750088
183,Merismopedia,tenuissima,Merismopedia tenuissima,Cyanobacteria,freshwater,15,0.186,0.159428438
183,Merismopedia,tenuissima,Merismopedia tenuissima,Cyanobacteria,freshwater,20,0.589,0.159428438
183,Merismopedia,tenuissima,Merismopedia tenuissima,Cyanobacteria,freshwater,25,0.626,0.159428438
183,Merismopedia,tenuissima,Merismopedia tenuissima,Cyanobacteria,freshwater,30,0.686,0.159428438
184,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,15,0.174,1.484755387
184,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,20,0.497,1.484755387
184,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,25,0.91,1.484755387
184,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,30,1.096,1.484755387
185,Oscillatoria,,Oscillatoria ,Cyanobacteria,freshwater,15,0.557,1.28268772
185,Oscillatoria,,Oscillatoria ,Cyanobacteria,freshwater,20,0.811,1.28268772
185,Oscillatoria,,Oscillatoria ,Cyanobacteria,freshwater,25,1.112,1.28268772
185,Oscillatoria,,Oscillatoria ,Cyanobacteria,freshwater,30,1.098,1.28268772
186,Alexandrium,tamarense,Alexandrium tamarense,Dinoflagellates,marine,8,0.345,3.112942086
186,Alexandrium,tamarense,Alexandrium tamarense,Dinoflagellates,marine,12,0.4,3.112942086
186,Alexandrium,tamarense,Alexandrium tamarense,Dinoflagellates,marine,16,0.537,3.112942086
187,Alexandrium,catenella,Alexandrium catenella,Dinoflagellates,marine,15,0.299,3.67507933
187,Alexandrium,catenella,Alexandrium catenella,Dinoflagellates,marine,20,0.522,3.67507933
187,Alexandrium,catenella,Alexandrium catenella,Dinoflagellates,marine,25,0.635,3.67507933
188,Conticribra,guillardii,Conticribra guillardii,Diatoms,marine,4,0.399252776,3.166854754
188,Conticribra,guillardii,Conticribra guillardii,Diatoms,marine,10,1.20954183,3.166854754
188,Conticribra,guillardii,Conticribra guillardii,Diatoms,marine,15,1.476403495,3.166854754
188,Conticribra,guillardii,Conticribra guillardii,Diatoms,marine,20,1.449370755,3.166854754
188,Conticribra,guillardii,Conticribra guillardii,Diatoms,marine,25,0.937828135,3.166854754
189,Ankistrodesmus,falcatus,Ankistrodesmus falcatus,Greens,freshwater,5,0.87,1.525524886
189,Ankistrodesmus,falcatus,Ankistrodesmus falcatus,Greens,freshwater,10,0.85,1.525524886
189,Ankistrodesmus,falcatus,Ankistrodesmus falcatus,Greens,freshwater,15,0.83,1.525524886
189,Ankistrodesmus,falcatus,Ankistrodesmus falcatus,Greens,freshwater,20,1.1,1.525524886
189,Ankistrodesmus,falcatus,Ankistrodesmus falcatus,Greens,freshwater,25,0.96,1.525524886
189,Ankistrodesmus,falcatus,Ankistrodesmus falcatus,Greens,freshwater,30,1.16,1.525524886
189,Ankistrodesmus,falcatus,Ankistrodesmus falcatus,Greens,freshwater,35,1.3,1.525524886
190,Volvox,aureus,Volvox aureus,Greens,freshwater,5,0.011783502,1.117604
190,Volvox,aureus,Volvox aureus,Greens,freshwater,10,0.311916231,1.117604
190,Volvox,aureus,Volvox aureus,Greens,freshwater,15,0.354198209,1.117604
190,Volvox,aureus,Volvox aureus,Greens,freshwater,20,0.690374592,1.117604
190,Volvox,aureus,Volvox aureus,Greens,freshwater,25,0.492827645,1.117604
190,Volvox,aureus,Volvox aureus,Greens,freshwater,30,0.440841607,1.117604
191,Cylindrotheca,closterium,Cylindrotheca closterium,Diatoms,marine,10,0.153185527,2.317370266
191,Cylindrotheca,closterium,Cylindrotheca closterium,Diatoms,marine,10,0.173979942,2.317370266
191,Cylindrotheca,closterium,Cylindrotheca closterium,Diatoms,marine,16,0.207251007,2.317370266
191,Cylindrotheca,closterium,Cylindrotheca closterium,Diatoms,marine,16,0.45470455,2.317370266
191,Cylindrotheca,closterium,Cylindrotheca closterium,Diatoms,marine,17.5,0.17467309,2.317370266
191,Cylindrotheca,closterium,Cylindrotheca closterium,Diatoms,marine,22.5,0.028419034,2.317370266
191,Cylindrotheca,closterium,Cylindrotheca closterium,Diatoms,marine,22.5,0.569766982,2.317370266
191,Cylindrotheca,closterium,Cylindrotheca closterium,Diatoms,marine,31,0.303598465,2.317370266
192,Aphanizomenon,ovalisporum,Aphanizomenon ovalisporum,Cyanobacteria,freshwater,15,0.082,1.824714867
192,Aphanizomenon,ovalisporum,Aphanizomenon ovalisporum,Cyanobacteria,freshwater,20,0.149,1.824714867
192,Aphanizomenon,ovalisporum,Aphanizomenon ovalisporum,Cyanobacteria,freshwater,25,0.292,1.824714867
192,Aphanizomenon,ovalisporum,Aphanizomenon ovalisporum,Cyanobacteria,freshwater,27.5,0.292,1.824714867
192,Aphanizomenon,ovalisporum,Aphanizomenon ovalisporum,Cyanobacteria,freshwater,30,0.322,1.824714867
192,Aphanizomenon,ovalisporum,Aphanizomenon ovalisporum,Cyanobacteria,freshwater,35,0.353,1.824714867
193,Picochlorum,atomus,Picochlorum atomus,Greens,marine,10,0.097040605,0.548303411
193,Picochlorum,atomus,Picochlorum atomus,Greens,marine,15,0.450545667,0.548303411
193,Picochlorum,atomus,Picochlorum atomus,Greens,marine,20,0.554517744,0.548303411
193,Picochlorum,atomus,Picochlorum atomus,Greens,marine,25,0.492134498,0.548303411
193,Picochlorum,atomus,Picochlorum atomus,Greens,marine,30,0.221807098,0.548303411
194,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,5,0.201012682,1.627660367
194,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,10,0.291121816,1.627660367
194,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,15,0.332710647,1.627660367
194,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,20,0.277258872,1.627660367
194,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,25,0.131697964,1.627660367
195,Stichococcus,,Stichococcus ,Greens,marine,10,0.083177662,0.961866769
195,Stichococcus,,Stichococcus ,Greens,marine,15,0.332710647,0.961866769
195,Stichococcus,,Stichococcus ,Greens,marine,20,0.332710647,0.961866769
195,Stichococcus,,Stichococcus ,Greens,marine,25,0.298053288,0.961866769
195,Stichococcus,,Stichococcus ,Greens,marine,30,0.180218267,0.961866769
197,Ceratium,schrankii,Ceratium schrankii,Dinoflagellates,marine,15,0.106744666,4.6427085
197,Ceratium,schrankii,Ceratium schrankii,Dinoflagellates,marine,20,0.188536033,4.6427085
197,Ceratium,schrankii,Ceratium schrankii,Dinoflagellates,marine,25,0.177445678,4.6427085
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,4,0.146947202,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,8,0.49,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.414142102,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.44388468,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.460587151,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.465544097,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.485358505,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.493987503,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.58,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.61,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.64,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,0.709,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,10,1.440359841,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.596634192,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.620262791,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.628135687,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.662052061,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.715582074,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.740308,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.821,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,0.921,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,1.03,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,1.268,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,15,1.442439283,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,17,0.496293381,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,17,0.918420014,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,17,1.13814767,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,17,1.51,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,17.5,1.864,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,0.680670531,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,0.964167728,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.081943817,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.101483867,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.136658506,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.140575294,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.17779369,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.200564428,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.271,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.276083959,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.31,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.697,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.709994094,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,20,1.796,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,21,0.879603772,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,21,0.943373313,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,21,1.375897153,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,0.506690589,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,0.89000098,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.049112443,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.17350483,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.174942418,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.265686752,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.362438886,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.398223398,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.621,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.661,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.691,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.747,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,1.83406744,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,25,2.385,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,1.237987046,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,1.337524306,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,1.351280195,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,1.385453218,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,1.391382254,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,30,1.394853581,2.268715388
198,Thalassiosira,pseudonana,Thalassiosira pseudonana,Diatoms,marine,32.5,0.333405675,2.268715388
